Starting memory monitor at Thu Apr  3 17:46:32 UTC 2025
Elapsed_Time | PID | Name | Heap_Used_MB | Heap_Capacity_MB | RSS_MB
00:26:44 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 65.6MB
00:26:44 | 60908 | GradleWorkerMain | 753.9MB | 1216.0MB | 1636.9MB
00:26:50 | 7108 | KotlinCompileDaemon | 794.5MB | 2270.5MB | 3250.1MB
00:26:50 | 1924 | GradleDaemon | 3902.5MB | 4521.5MB | 6422.2MB
00:26:50 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 65.6MB
00:26:50 | 60908 | GradleWorkerMain | 990.5MB | 1236.0MB | 1646.9MB
00:26:56 | 7108 | KotlinCompileDaemon | 794.6MB | 2270.5MB | 3250.1MB
00:26:56 | 1924 | GradleDaemon | 4074.8MB | 4521.5MB | 6422.2MB
00:26:56 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 65.6MB
00:26:56 | 60908 | GradleWorkerMain | 975.8MB | 2088.0MB | 2532.4MB
00:27:02 | 7108 | KotlinCompileDaemon | 794.8MB | 2270.5MB | 3250.1MB
00:27:02 | 1924 | GradleDaemon | 3196.6MB | 4515.0MB | 6443.8MB
00:27:02 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 65.6MB
00:27:02 | 60908 | GradleWorkerMain | 706.4MB | 2000.0MB | 2537.1MB
00:27:09 | 7108 | KotlinCompileDaemon | 794.9MB | 2270.5MB | 3250.1MB
00:27:09 | 1924 | GradleDaemon | 3385.3MB | 4515.0MB | 6443.8MB
00:27:09 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 65.6MB
00:27:09 | 60908 | GradleWorkerMain | 1011.0MB | 2020.0MB | 2542.3MB
00:27:16 | 7108 | KotlinCompileDaemon | 795.0MB | 2270.5MB | 3250.1MB
00:27:16 | 1924 | GradleDaemon | 3576.7MB | 4515.0MB | 6443.8MB
00:27:16 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 65.6MB
00:27:16 | 60908 | GradleWorkerMain | 1475.8MB | 1976.0MB | 2545.1MB
00:27:22 | 7108 | KotlinCompileDaemon | 795.2MB | 2270.5MB | 3250.1MB
00:27:22 | 1924 | GradleDaemon | 3719.4MB | 4515.0MB | 6443.9MB
00:27:22 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:27:22 | 60908 | GradleWorkerMain | 1659.9MB | 2040.0MB | 2547.9MB
00:27:28 | 7108 | KotlinCompileDaemon | 795.3MB | 2270.5MB | 3250.1MB
00:27:28 | 1924 | GradleDaemon | 3881.9MB | 4515.0MB | 6443.9MB
00:27:28 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:27:28 | 60908 | GradleWorkerMain | 1278.0MB | 2060.0MB | 2551.9MB
00:27:34 | 7108 | KotlinCompileDaemon | 795.4MB | 2270.5MB | 3250.1MB
00:27:34 | 1924 | GradleDaemon | 3998.5MB | 4515.0MB | 6444.0MB
00:27:34 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:27:34 | 60908 | GradleWorkerMain | 1695.9MB | 2084.0MB | 2555.0MB
00:27:40 | 7108 | KotlinCompileDaemon | 795.5MB | 2270.5MB | 3250.1MB
00:27:40 | 1924 | GradleDaemon | 4184.7MB | 4515.0MB | 6444.0MB
00:27:40 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:27:40 | 60908 | GradleWorkerMain | 1765.9MB | 2092.0MB | 2556.9MB
00:27:46 | 7108 | KotlinCompileDaemon | 795.7MB | 2270.5MB | 3250.1MB
00:27:46 | 1924 | GradleDaemon | 3321.6MB | 4515.0MB | 6468.0MB
00:27:46 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:27:46 | 60908 | GradleWorkerMain | 559.1MB | 2052.0MB | 2534.3MB
00:27:52 | 7108 | KotlinCompileDaemon | 795.8MB | 2270.5MB | 3250.1MB
00:27:52 | 1924 | GradleDaemon | 3503.3MB | 4515.0MB | 6467.9MB
00:27:52 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:27:52 | 60908 | GradleWorkerMain | 1307.1MB | 2016.0MB | 2536.8MB
00:27:58 | 7108 | KotlinCompileDaemon | 795.9MB | 2270.5MB | 3250.1MB
00:27:58 | 1924 | GradleDaemon | 3666.4MB | 4515.0MB | 6467.9MB
00:27:58 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:27:58 | 60908 | GradleWorkerMain | 751.4MB | 1968.0MB | 2538.6MB
00:28:04 | 7108 | KotlinCompileDaemon | 796.1MB | 2270.5MB | 3250.1MB
00:28:04 | 1924 | GradleDaemon | 3828.3MB | 4515.0MB | 6467.9MB
00:28:04 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:04 | 60908 | GradleWorkerMain | 1367.8MB | 1956.0MB | 2561.2MB
00:28:10 | 7108 | KotlinCompileDaemon | 796.2MB | 2270.5MB | 3250.1MB
00:28:10 | 1924 | GradleDaemon | 4008.9MB | 4515.0MB | 6468.0MB
00:28:10 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:10 | 60908 | GradleWorkerMain | 899.1MB | 1952.0MB | 2574.6MB
00:28:16 | 7108 | KotlinCompileDaemon | 796.3MB | 2270.5MB | 3250.1MB
00:28:16 | 1924 | GradleDaemon | 4210.8MB | 4515.0MB | 6468.0MB
00:28:16 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:16 | 60908 | GradleWorkerMain | 972.6MB | 1956.0MB | 2575.6MB
00:28:22 | 7108 | KotlinCompileDaemon | 796.4MB | 2270.5MB | 3250.1MB
00:28:22 | 1924 | GradleDaemon | 3341.6MB | 4520.5MB | 6494.0MB
00:28:22 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:22 | 60908 | GradleWorkerMain | 1204.4MB | 1980.0MB | 2590.2MB
00:28:29 | 7108 | KotlinCompileDaemon | 796.6MB | 2270.5MB | 3250.1MB
00:28:29 | 1924 | GradleDaemon | 3540.2MB | 4520.5MB | 6494.0MB
00:28:29 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:29 | 60908 | GradleWorkerMain | 1122.5MB | 1996.0MB | 2600.1MB
00:28:35 | 7108 | KotlinCompileDaemon | 796.7MB | 2270.5MB | 3250.1MB
00:28:35 | 1924 | GradleDaemon | 3743.3MB | 4520.5MB | 6494.0MB
00:28:35 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:35 | 60908 | GradleWorkerMain | 1470.8MB | 1952.0MB | 2608.2MB
00:28:41 | 7108 | KotlinCompileDaemon | 796.8MB | 2270.5MB | 3250.1MB
00:28:41 | 1924 | GradleDaemon | 3883.7MB | 4520.5MB | 6493.9MB
00:28:41 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:41 | 60908 | GradleWorkerMain | 1133.9MB | 1940.0MB | 2625.7MB
00:28:47 | 7108 | KotlinCompileDaemon | 797.0MB | 2270.5MB | 3250.1MB
00:28:47 | 1924 | GradleDaemon | 4067.8MB | 4520.5MB | 6493.9MB
00:28:47 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:47 | 60908 | GradleWorkerMain | 1063.8MB | 1944.0MB | 2634.7MB
00:28:53 | 7108 | KotlinCompileDaemon | 797.1MB | 2270.5MB | 3250.1MB
00:28:53 | 1924 | GradleDaemon | 4241.8MB | 4520.5MB | 6493.9MB
00:28:53 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:53 | 60908 | GradleWorkerMain | 1449.9MB | 2548.0MB | 3265.8MB
00:28:59 | 7108 | KotlinCompileDaemon | 797.2MB | 2270.5MB | 3250.1MB
00:28:59 | 1924 | GradleDaemon | 3351.7MB | 4520.5MB | 6520.1MB
00:28:59 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:28:59 | 60908 | GradleWorkerMain | 1483.9MB | 2544.0MB | 3274.6MB
00:29:05 | 7108 | KotlinCompileDaemon | 797.3MB | 2270.5MB | 3250.1MB
00:29:05 | 1924 | GradleDaemon | 3532.8MB | 4520.5MB | 6520.1MB
00:29:05 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:05 | 60908 | GradleWorkerMain | 2073.0MB | 2636.0MB | 3275.4MB
00:29:11 | 7108 | KotlinCompileDaemon | 797.5MB | 2270.5MB | 3250.1MB
00:29:11 | 1924 | GradleDaemon | 3728.2MB | 4520.5MB | 6520.1MB
00:29:11 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:11 | 60908 | GradleWorkerMain | 1691.2MB | 2560.0MB | 3280.6MB
00:29:17 | 7108 | KotlinCompileDaemon | 797.6MB | 2270.5MB | 3250.1MB
00:29:17 | 1924 | GradleDaemon | 3908.7MB | 4520.5MB | 6520.1MB
00:29:17 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:17 | 60908 | GradleWorkerMain | 1697.8MB | 2584.0MB | 3281.1MB
00:29:23 | 7108 | KotlinCompileDaemon | 797.7MB | 2270.5MB | 3250.1MB
00:29:23 | 1924 | GradleDaemon | 4102.6MB | 4520.5MB | 6520.1MB
00:29:23 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:23 | 60908 | GradleWorkerMain | 2149.8MB | 2640.0MB | 3286.4MB
00:29:29 | 7108 | KotlinCompileDaemon | 797.9MB | 2270.5MB | 3250.1MB
00:29:29 | 1924 | GradleDaemon | 4245.6MB | 4520.5MB | 6520.1MB
00:29:29 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:29 | 60908 | GradleWorkerMain | 2259.3MB | 2792.0MB | 3427.9MB
00:29:35 | 7108 | KotlinCompileDaemon | 798.0MB | 2270.5MB | 2991.3MB
00:29:35 | 1924 | GradleDaemon | 3346.2MB | 4536.0MB | 6516.4MB
00:29:35 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:35 | 60908 | GradleWorkerMain | 1267.9MB | 2992.0MB | 3673.4MB
00:29:41 | 7108 | KotlinCompileDaemon | 798.1MB | 2270.5MB | 2991.3MB
00:29:41 | 1924 | GradleDaemon | 3543.2MB | 4536.0MB | 6516.4MB
00:29:41 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:41 | 60908 | GradleWorkerMain | 733.3MB | 2940.0MB | 3673.8MB
00:29:47 | 7108 | KotlinCompileDaemon | 798.2MB | 2270.5MB | 2991.3MB
00:29:47 | 1924 | GradleDaemon | 3740.1MB | 4536.0MB | 6516.3MB
00:29:47 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:47 | 60908 | GradleWorkerMain | 2157.3MB | 3016.0MB | 3674.3MB
00:29:53 | 7108 | KotlinCompileDaemon | 798.3MB | 2270.5MB | 2991.3MB
00:29:53 | 1924 | GradleDaemon | 3945.9MB | 4536.0MB | 6516.3MB
00:29:53 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:53 | 60908 | GradleWorkerMain | 1833.9MB | 2836.0MB | 3674.8MB
00:29:59 | 7108 | KotlinCompileDaemon | 798.5MB | 2270.5MB | 2991.3MB
00:29:59 | 1924 | GradleDaemon | 4150.2MB | 4536.0MB | 6516.4MB
00:29:59 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:29:59 | 60908 | GradleWorkerMain | 2155.9MB | 3016.0MB | 3675.4MB
00:30:05 | 7108 | KotlinCompileDaemon | 798.6MB | 2270.5MB | 2991.3MB
00:30:05 | 1924 | GradleDaemon | 4357.5MB | 4536.0MB | 6516.4MB
00:30:05 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:05 | 60908 | GradleWorkerMain | 2219.9MB | 3016.0MB | 3675.8MB
00:30:11 | 7108 | KotlinCompileDaemon | 798.7MB | 2270.5MB | 2905.5MB
00:30:11 | 1924 | GradleDaemon | 3437.6MB | 4536.0MB | 6540.3MB
00:30:11 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:11 | 60908 | GradleWorkerMain | 2011.9MB | 2932.0MB | 3676.1MB
00:30:17 | 7108 | KotlinCompileDaemon | 798.8MB | 2270.5MB | 2907.3MB
00:30:17 | 1924 | GradleDaemon | 3632.8MB | 4536.0MB | 6540.4MB
00:30:17 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:17 | 60908 | GradleWorkerMain | 1871.9MB | 2936.0MB | 3703.7MB
00:30:23 | 7108 | KotlinCompileDaemon | 799.0MB | 2270.5MB | 2907.3MB
00:30:23 | 1924 | GradleDaemon | 3840.2MB | 4536.0MB | 6540.4MB
00:30:23 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:23 | 60908 | GradleWorkerMain | 1587.9MB | 2928.0MB | 3701.7MB
00:30:29 | 7108 | KotlinCompileDaemon | 799.1MB | 2270.5MB | 2907.3MB
00:30:29 | 1924 | GradleDaemon | 3972.0MB | 4536.0MB | 6540.4MB
00:30:29 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:29 | 60908 | GradleWorkerMain | 1151.9MB | 2928.0MB | 3702.2MB
00:30:34 | 7108 | KotlinCompileDaemon | 799.2MB | 2270.5MB | 2907.3MB
00:30:34 | 1924 | GradleDaemon | 4168.0MB | 4536.0MB | 6540.4MB
00:30:34 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:34 | 60908 | GradleWorkerMain | 931.9MB | 3004.0MB | 3702.6MB
00:30:40 | 7108 | KotlinCompileDaemon | 799.3MB | 2270.5MB | 2907.3MB
00:30:40 | 1924 | GradleDaemon | 4332.5MB | 4536.0MB | 6540.4MB
00:30:40 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:40 | 60908 | GradleWorkerMain | 2167.9MB | 2932.0MB | 3703.0MB
00:30:46 | 7108 | KotlinCompileDaemon | 799.5MB | 2270.5MB | 2809.5MB
00:30:46 | 1924 | GradleDaemon | 3451.7MB | 4552.5MB | 6558.4MB
00:30:46 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:46 | 60908 | GradleWorkerMain | 2114.9MB | 2944.0MB | 3703.3MB
00:30:52 | 7108 | KotlinCompileDaemon | 799.6MB | 2270.5MB | 2809.5MB
00:30:52 | 1924 | GradleDaemon | 3634.1MB | 4552.5MB | 6558.4MB
00:30:52 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:52 | 60908 | GradleWorkerMain | 1751.1MB | 2948.0MB | 3703.6MB
00:30:58 | 7108 | KotlinCompileDaemon | 799.7MB | 2270.5MB | 2809.5MB
00:30:58 | 1924 | GradleDaemon | 3842.3MB | 4552.5MB | 6558.4MB
00:30:58 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.0MB
00:30:58 | 60908 | GradleWorkerMain | 1399.1MB | 2940.0MB | 3704.1MB
00:31:04 | 7108 | KotlinCompileDaemon | 799.8MB | 2270.5MB | 2809.5MB
00:31:04 | 1924 | GradleDaemon | 4048.8MB | 4552.5MB | 6558.5MB
00:31:04 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.1MB
00:31:04 | 60908 | GradleWorkerMain | 911.2MB | 2944.0MB | 3704.3MB
00:31:10 | 7108 | KotlinCompileDaemon | 800.0MB | 2270.5MB | 2809.5MB
00:31:10 | 1924 | GradleDaemon | 4245.9MB | 4552.5MB | 6558.6MB
00:31:10 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.1MB
00:31:10 | 60908 | GradleWorkerMain | 2291.2MB | 3004.0MB | 3705.0MB
00:31:16 | 7108 | KotlinCompileDaemon | 800.1MB | 2270.5MB | 2713.6MB
00:31:16 | 1924 | GradleDaemon | 3345.2MB | 4552.5MB | 6582.8MB
00:31:16 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.1MB
00:31:16 | 60908 | GradleWorkerMain | 1823.2MB | 2968.0MB | 3705.2MB
00:31:22 | 7108 | KotlinCompileDaemon | 800.2MB | 2270.5MB | 2713.6MB
00:31:22 | 1924 | GradleDaemon | 3520.9MB | 4552.5MB | 6582.8MB
00:31:22 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.1MB
00:31:22 | 60908 | GradleWorkerMain | 1435.2MB | 2864.0MB | 3705.7MB
00:31:28 | 7108 | KotlinCompileDaemon | 800.3MB | 2270.5MB | 2713.6MB
00:31:28 | 1924 | GradleDaemon | 3722.1MB | 4552.5MB | 6582.8MB
00:31:28 | 2919 | KotlinCompileDaemon | 86.9MB | 419.5MB | 66.1MB
00:31:28 | 60908 | GradleWorkerMain | 1615.5MB | 2884.0MB | 3706.1MB
00:31:34 | 7108 | KotlinCompileDaemon | 800.5MB | 2270.5MB | 2713.6MB
00:31:34 | 1924 | GradleDaemon | 3883.0MB | 4552.5MB | 6582.9MB
00:31:34 | 2919 | KotlinCompileDaemon | 87.4MB | 419.5MB | 66.1MB
00:31:34 | 60908 | GradleWorkerMain | 1737.5MB | 3004.0MB | 3706.5MB
00:31:40 | 7108 | KotlinCompileDaemon | 800.6MB | 2270.5MB | 2713.6MB
00:31:40 | 1924 | GradleDaemon | 4086.8MB | 4552.5MB | 6582.9MB
00:31:40 | 2919 | KotlinCompileDaemon | 87.4MB | 419.5MB | 66.1MB
00:31:40 | 60908 | GradleWorkerMain | 1753.5MB | 3008.0MB | 3706.7MB
00:31:46 | 7108 | KotlinCompileDaemon | 800.7MB | 2270.5MB | 2713.6MB
00:31:46 | 1924 | GradleDaemon | 4295.6MB | 4552.5MB | 6582.8MB
00:31:46 | 2919 | KotlinCompileDaemon | 87.4MB | 419.5MB | 66.1MB
00:31:46 | 60908 | GradleWorkerMain | 1433.5MB | 3024.0MB | 3707.0MB
00:31:52 | 7108 | KotlinCompileDaemon | 800.9MB | 2270.5MB | 2619.6MB
00:31:52 | 1924 | GradleDaemon | 4407.7MB | 4552.5MB | 6582.8MB
00:31:52 | 2919 | KotlinCompileDaemon | 87.4MB | 419.5MB | 66.1MB
00:31:52 | 60908 | GradleWorkerMain | 1037.5MB | 2928.0MB | 3707.1MB
00:31:58 | 7108 | KotlinCompileDaemon | 801.0MB | 2270.5MB | 2619.6MB
00:31:58 | 1924 | GradleDaemon | 3511.1MB | 4568.5MB | 6606.9MB
00:31:58 | 2919 | KotlinCompileDaemon | 87.4MB | 419.5MB | 66.1MB
00:31:58 | 60908 | GradleWorkerMain | 977.5MB | 2932.0MB | 3707.6MB
00:32:04 | 7108 | KotlinCompileDaemon | 801.1MB | 2270.5MB | 2619.6MB
00:32:04 | 1924 | GradleDaemon | 3720.7MB | 4568.5MB | 6606.9MB
00:32:04 | 2919 | KotlinCompileDaemon | 87.4MB | 419.5MB | 66.1MB
00:32:04 | 60908 | GradleWorkerMain | 921.5MB | 2932.0MB | 3707.8MB
00:32:10 | 7108 | KotlinCompileDaemon | 801.2MB | 2270.5MB | 2619.6MB
00:32:10 | 1924 | GradleDaemon | 3938.1MB | 4568.5MB | 6606.9MB
00:32:10 | 2919 | KotlinCompileDaemon | 87.4MB | 419.5MB | 66.1MB
00:32:10 | 60908 | GradleWorkerMain | 2045.5MB | 3004.0MB | 3708.6MB
00:32:16 | 7108 | KotlinCompileDaemon | 801.4MB | 2270.5MB | 2619.6MB
00:32:16 | 1924 | GradleDaemon | 4083.3MB | 4568.5MB | 6611.0MB
00:32:16 | 2919 | KotlinCompileDaemon | 87.4MB | 419.5MB | 66.1MB
00:32:16 | 60908 | GradleWorkerMain | 1082.9MB | 2816.0MB | 3709.1MB
00:32:22 | 7108 | KotlinCompileDaemon | 828.7MB | 2270.5MB | 2547.7MB
00:32:22 | 1924 | GradleDaemon | 3396.5MB | 4568.5MB | 6641.4MB
00:32:22 | 2919 | KotlinCompileDaemon | 93.4MB | 419.5MB | 89.9MB
00:32:22 | 60908 | GradleWorkerMain | 1082.9MB | 2816.0MB | 3709.1MB
